Date,TOD,Number
6/15/07,E,6384
4/26/07,E,1740
3/7/07,E,7716
1/16/07,E,6775
6/14/07,E,9492
4/25/07,E,9455
3/6/07,E,7572
1/15/07,E,2078
6/13/07,E,4911
4/24/07,E,0396
3/5/07,E,8223
1/14/07,E,2454
6/12/07,E,6720
4/23/07,E,5884
3/4/07,E,0030
1/13/07,E,7916
6/11/07,E,4921
4/22/07,E,8735
3/3/07,E,7275
1/12/07,E,7379
6/10/07,E,3816
4/21/07,E,5500
3/2/07,E,0191
1/11/07,E,6177
6/9/07,E,4802
4/20/07,E,5083
3/1/07,E,3288
1/10/07,E,9146
6/8/07,E,2553
4/19/07,E,8545
2/28/07,E,0581
1/9/07,E,1989
6/7/07,E,0845
4/18/07,E,9022
2/27/07,E,0962
1/8/07,E,3043
6/6/07,E,9171
4/17/07,E,2189
2/26/07,E,3078
1/7/07,E,9472
6/5/07,E,0180
4/16/07,E,5468
2/25/07,E,5620
1/6/07,E,1477
6/4/07,E,3549
4/15/07,E,9861
2/24/07,E,6126
1/5/07,E,5537
6/3/07,E,9934
4/14/07,E,9130
2/23/07,E,2460
1/4/07,E,5705
6/2/07,E,5921
4/13/07,E,3142
2/22/07,E,5584
1/3/07,E,5164
6/1/07,E,2849
4/12/07,E,8810
2/21/07,E,4225
1/2/07,E,8269
5/31/07,E,4003
4/11/07,E,4109
2/20/07,E,2650
1/1/07,E,2632
5/30/07,E,3589
4/10/07,E,5171
2/19/07,E,0505
12/31/06,E,4388
5/29/07,E,8657
4/9/07,E,7633
2/18/07,E,7508
12/30/06,E,7044
5/28/07,E,1995
4/8/07,E,3446
2/17/07,E,4559
12/29/06,E,0055
5/27/07,E,8646
4/7/07,E,0726
2/16/07,E,8149
12/28/06,E,8157
5/26/07,E,8106
4/6/07,E,7556
2/15/07,E,9535
12/27/06,E,7089
5/25/07,E,5518
4/5/07,E,3967
2/14/07,E,0069
12/26/06,E,5613
5/24/07,E,7304
4/4/07,E,5542
2/13/07,E,7941
12/25/06,E,3285
5/23/07,E,3084
4/3/07,E,8793
2/12/07,E,5811
12/24/06,E,2293
5/22/07,E,1513
4/2/07,E,0656
2/11/07,E,8981
12/23/06,E,4731
5/21/07,E,9568
4/1/07,E,4504
2/10/07,E,3721
12/22/06,E,6081
5/20/07,E,2907
3/31/07,E,0464
2/9/07,E,2182
12/21/06,E,2231
5/19/07,E,1403
3/30/07,E,0364
2/8/07,E,3624
12/20/06,E,4200
5/18/07,E,3940
3/29/07,E,2360
2/7/07,E,2286
12/19/06,E,8377
5/17/07,E,6335
3/28/07,E,4775
2/6/07,E,3793
12/18/06,E,6418
5/16/07,E,5541
3/27/07,E,7050
2/5/07,E,2501
12/17/06,E,0245
5/15/07,E,5698
3/26/07,E,6947
2/4/07,E,5718
12/16/06,E,0346
5/14/07,E,3403
3/25/07,E,7954
2/3/07,E,2087
12/15/06,E,9962
5/13/07,E,9302
3/24/07,E,2543
2/2/07,E,0877
12/14/06,E,3994
5/12/07,E,9812
3/23/07,E,8387
2/1/07,E,0895
12/13/06,E,9407
5/11/07,E,2044
3/22/07,E,7693
1/31/07,E,8689
12/12/06,E,1074
5/10/07,E,2986
3/21/07,E,5628
1/30/07,E,1191
12/11/06,E,1099
5/9/07,E,2334
3/20/07,E,6281
1/29/07,E,4027
12/10/06,E,5303
5/8/07,E,4770
3/19/07,E,6470
1/28/07,E,2712
12/9/06,E,2222
5/7/07,E,2075
3/18/07,E,7166
1/27/07,E,8406
12/8/06,E,0364
5/6/07,E,2507
3/17/07,E,0568
1/26/07,E,5527
12/7/06,E,5213
5/5/07,E,3427
3/16/07,E,1761
1/25/07,E,9358
12/6/06,E,1182
5/4/07,E,3679
3/15/07,E,2171
1/24/07,E,9210
12/5/06,E,6970
5/3/07,E,1440
3/14/07,E,7198
1/23/07,E,8765
12/4/06,E,9207
12/3/06,E,5610
10/14/06,E,0433
8/25/06,E,0692
7/6/06,E,0922
12/2/06,E,1360
10/13/06,E,2912
8/24/06,E,4050
7/5/06,E,7305
12/1/06,E,2292
10/12/06,E,0821
8/23/06,E,9630
7/4/06,E,7067
11/30/06,E,1275
10/11/06,E,2521
8/22/06,E,5747
7/3/06,E,4264
11/29/06,E,7722
10/10/06,E,1493
8/21/06,E,0027
7/2/06,E,8489
11/28/06,E,7083
10/9/06,E,1664
8/20/06,E,3445
7/1/06,E,3727
11/27/06,E,4222
10/8/06,E,7789
8/19/06,E,7056
6/30/06,E,4222
11/26/06,E,4336
10/7/06,E,5731
8/18/06,E,0562
6/29/06,E,2269
11/25/06,E,9917
10/6/06,E,9897
8/17/06,E,0576
6/28/06,E,0757
11/24/06,E,5256
10/5/06,E,6913
8/16/06,E,3687
6/27/06,E,5576
11/23/06,E,8885
10/4/06,E,0204
8/15/06,E,0002
6/26/06,E,1461
11/22/06,E,3710
10/3/06,E,4643
8/14/06,E,5417
6/25/06,E,8800
11/21/06,E,9499
10/2/06,E,5190
8/13/06,E,5149
6/24/06,E,5592
11/20/06,E,2473
10/1/06,E,6658
8/12/06,E,2723
6/23/06,E,2333
11/19/06,E,4964
9/30/06,E,5582
8/11/06,E,1122
6/22/06,E,6898
11/18/06,E,1825
9/29/06,E,5859
8/10/06,E,0787
6/21/06,E,8541
11/17/06,E,8183
9/28/06,E,0436
8/9/06,E,4959
6/20/06,E,5508
11/16/06,E,1874
9/27/06,E,7337
8/8/06,E,8405
6/19/06,E,2436
11/15/06,E,7151
9/26/06,E,6972
8/7/06,E,0189
6/18/06,E,0543
11/14/06,E,3311
9/25/06,E,2636
8/6/06,E,5232
6/17/06,E,1644
11/13/06,E,0274
9/24/06,E,1869
8/5/06,E,4218
6/16/06,E,1605
11/12/06,E,1100
9/23/06,E,8509
8/4/06,E,3772
6/15/06,E,2342
11/11/06,E,1362
9/22/06,E,6998
8/3/06,E,4774
6/14/06,E,1622
11/10/06,E,5007
9/21/06,E,0225
8/2/06,E,0626
6/13/06,E,4696
11/9/06,E,8514
9/20/06,E,7722
8/1/06,E,0272
6/12/06,E,0458
11/8/06,E,6019
9/19/06,E,8104
7/31/06,E,1885
6/11/06,E,9930
11/7/06,E,3665
9/18/06,E,5413
7/30/06,E,3284
6/10/06,E,1554
11/6/06,E,2382
9/17/06,E,0296
7/29/06,E,0838
6/9/06,E,9605
11/5/06,E,8625
9/16/06,E,8405
7/28/06,E,8826
6/8/06,E,0638
11/4/06,E,4935
9/15/06,E,5950
7/27/06,E,3916
6/7/06,E,2648
11/3/06,E,5701
9/14/06,E,2570
7/26/06,E,4374
6/6/06,E,0959
11/2/06,E,9699
9/13/06,E,8527
7/25/06,E,0572
6/5/06,E,6303
11/1/06,E,5684
9/12/06,E,9507
7/24/06,E,0752
6/4/06,E,8547
10/31/06,E,0753
9/11/06,E,9364
7/23/06,E,5209
6/3/06,E,0127
10/30/06,E,4477
9/10/06,E,4368
7/22/06,E,8476
6/2/06,E,2029
10/29/06,E,4635
9/9/06,E,6245
7/21/06,E,0141
6/1/06,E,2270
10/28/06,E,9477
9/8/06,E,2776
7/20/06,E,9450
5/31/06,E,7126
10/27/06,E,9794
9/7/06,E,9768
7/19/06,E,3780
5/30/06,E,8250
10/26/06,E,4623
9/6/06,E,0785
7/18/06,E,9578
5/29/06,E,6442
10/25/06,E,3712
9/5/06,E,2265
7/17/06,E,2400
5/28/06,E,8744
10/24/06,E,7208
9/4/06,E,8910
7/16/06,E,3314
5/27/06,E,2013
10/23/06,E,9309
9/3/06,E,8771
7/15/06,E,8561
5/26/06,E,8025
10/22/06,E,4806
9/2/06,E,3037
7/14/06,E,9922
5/25/06,E,9457
10/21/06,E,7426
9/1/06,E,3961
7/13/06,E,6510
5/24/06,E,3130
10/20/06,E,4073
8/31/06,E,9694
7/12/06,E,2683
5/23/06,E,0029
10/19/06,E,1383
8/30/06,E,0742
7/11/06,E,1876
5/22/06,E,9237
10/18/06,E,1656
8/29/06,E,3879
7/10/06,E,1096
5/21/06,E,5253
10/17/06,E,3804
8/28/06,E,5353
7/9/06,E,2595
5/20/06,E,3191
10/16/06,E,3528
8/27/06,E,2638
7/8/06,E,3238
5/19/06,E,8297
10/15/06,E,6390
8/26/06,E,8495
7/7/06,E,1469
5/18/06,E,4863
5/17/06,E,8532
3/28/06,E,8714
2/6/06,E,5012
12/18/05,E,9724
5/16/06,E,5835
3/27/06,E,7571
2/5/06,E,0717
12/17/05,E,9862
5/15/06,E,8750
3/26/06,E,1924
2/4/06,E,0505
12/16/05,E,1359
5/14/06,E,2001
3/25/06,E,4691
2/3/06,E,1255
12/15/05,E,2799
5/13/06,E,4787
3/24/06,E,1711
2/2/06,E,4637
12/14/05,E,0678
5/12/06,E,1975
3/23/06,E,9233
2/1/06,E,1648
12/13/05,E,1514
5/11/06,E,5255
3/22/06,E,9551
1/31/06,E,3589
12/12/05,E,3724
5/10/06,E,2634
3/21/06,E,9762
1/30/06,E,1121
12/11/05,E,0994
5/9/06,E,9669
3/20/06,E,9165
1/29/06,E,0585
12/10/05,E,6126
5/8/06,E,7942
3/19/06,E,8243
1/28/06,E,7932
12/9/05,E,1702
5/7/06,E,5137
3/18/06,E,1502
1/27/06,E,6809
12/8/05,E,1820
5/6/06,E,5657
3/17/06,E,4772
1/26/06,E,9402
12/7/05,E,4701
5/5/06,E,9688
3/16/06,E,9179
1/25/06,E,5291
12/6/05,E,3164
5/4/06,E,0210
3/15/06,E,9404
1/24/06,E,9335
12/5/05,E,8508
5/3/06,E,3561
3/14/06,E,7115
1/23/06,E,4353
12/4/05,E,7075
5/2/06,E,5087
3/13/06,E,3745
1/22/06,E,3471
12/3/05,E,9505
5/1/06,E,9646
3/12/06,E,2775
1/21/06,E,0941
12/2/05,E,1542
4/30/06,E,3675
3/11/06,E,0837
1/20/06,E,7162
12/1/05,E,9268
4/29/06,E,1132
3/10/06,E,7646
1/19/06,E,9051
11/30/05,E,0706
4/28/06,E,3997
3/9/06,E,1685
1/18/06,E,0310
11/29/05,E,8916
4/27/06,E,1396
3/8/06,E,8371
1/17/06,E,5831
11/28/05,E,5240
4/26/06,E,4211
3/7/06,E,3087
1/16/06,E,4212
11/27/05,E,1885
4/25/06,E,5339
3/6/06,E,9894
1/15/06,E,9430
11/26/05,E,3864
4/24/06,E,7138
3/5/06,E,6458
1/14/06,E,0212
11/25/05,E,6323
4/23/06,E,7534
3/4/06,E,8282
1/13/06,E,0819
11/24/05,E,3649
4/22/06,E,6866
3/3/06,E,8528
1/12/06,E,4245
11/23/05,E,5254
4/21/06,E,8761
3/2/06,E,7696
1/11/06,E,0170
11/22/05,E,6364
4/20/06,E,1434
3/1/06,E,9177
1/10/06,E,1554
11/21/05,E,8717
4/19/06,E,9951
2/28/06,E,5339
1/9/06,E,7336
11/20/05,E,7676
4/18/06,E,9499
2/27/06,E,3316
1/8/06,E,5089
11/19/05,E,8918
4/17/06,E,6968
2/26/06,E,7996
1/7/06,E,7566
11/18/05,E,4286
4/16/06,E,7287
2/25/06,E,2819
1/6/06,E,4417
11/17/05,E,4286
4/15/06,E,9727
2/24/06,E,9293
1/5/06,E,3520
11/16/05,E,0475
4/14/06,E,4545
2/23/06,E,1664
1/4/06,E,1037
11/15/05,E,0736
4/13/06,E,4865
2/22/06,E,2541
1/3/06,E,0239
11/14/05,E,0054
4/12/06,E,8953
2/21/06,E,8623
1/2/06,E,3727
11/13/05,E,3277
4/11/06,E,8819
2/20/06,E,4188
1/1/06,E,7248
11/12/05,E,0077
4/10/06,E,0285
2/19/06,E,8415
12/31/05,E,1021
11/11/05,E,1810
4/9/06,E,1985
2/18/06,E,9851
12/30/05,E,0091
11/10/05,E,3161
4/8/06,E,8962
2/17/06,E,3248
12/29/05,E,5732
11/9/05,E,6661
4/7/06,E,5493
2/16/06,E,9064
12/28/05,E,1922
11/8/05,E,8935
4/6/06,E,4846
2/15/06,E,7358
12/27/05,E,6963
11/7/05,E,4071
4/5/06,E,6291
2/14/06,E,1720
12/26/05,E,5385
11/6/05,E,5387
4/4/06,E,1081
2/13/06,E,5261
12/25/05,E,5837
11/5/05,E,7066
4/3/06,E,6213
2/12/06,E,9062
12/24/05,E,4407
11/4/05,E,2104
4/2/06,E,0911
2/11/06,E,0717
12/23/05,E,7086
11/3/05,E,0476
4/1/06,E,1420
2/10/06,E,1229
12/22/05,E,1150
11/2/05,E,0855
3/31/06,E,9484
2/9/06,E,0167
12/21/05,E,3032
11/1/05,E,2814
3/30/06,E,0373
2/8/06,E,6845
12/20/05,E,4275
10/31/05,E,9407
3/29/06,E,3860
2/7/06,E,6253
12/19/05,E,9404
10/30/05,E,6601
10/29/05,E,2176
9/9/05,E,4840
7/21/05,E,4228
6/1/05,E,1414
10/28/05,E,1353
9/8/05,E,5022
7/20/05,E,7792
5/31/05,E,9976
10/27/05,E,0609
9/7/05,E,0748
7/19/05,E,0142
5/30/05,E,6873
10/26/05,E,8495
9/6/05,E,7235
7/18/05,E,7368
5/29/05,E,5718
10/25/05,E,6628
9/5/05,E,9582
7/17/05,E,2383
5/28/05,E,8760
10/24/05,E,8923
9/4/05,E,4230
7/16/05,E,1729
5/27/05,E,7876
10/23/05,E,3879
9/3/05,E,7294
7/15/05,E,4973
5/26/05,E,6296
10/22/05,E,3159
9/2/05,E,4488
7/14/05,E,8006
5/25/05,E,7056
10/21/05,E,7173
9/1/05,E,8088
7/13/05,E,8035
5/24/05,E,4552
10/20/05,E,1865
8/31/05,E,2294
7/12/05,E,5305
5/23/05,E,4804
10/19/05,E,6575
8/30/05,E,1366
7/11/05,E,6639
5/22/05,E,9824
10/18/05,E,2407
8/29/05,E,7211
7/10/05,E,9062
5/21/05,E,8754
10/17/05,E,5680
8/28/05,E,7030
7/9/05,E,6852
5/20/05,E,7614
10/16/05,E,7633
8/27/05,E,9885
7/8/05,E,8496
5/19/05,E,2174
10/15/05,E,4690
8/26/05,E,5186
7/7/05,E,6167
5/18/05,E,7878
10/14/05,E,8521
8/25/05,E,2474
7/6/05,E,4562
5/17/05,E,1673
10/13/05,E,5537
8/24/05,E,0636
7/5/05,E,8704
5/16/05,E,4206
10/12/05,E,7052
8/23/05,E,7772
7/4/05,E,9230
5/15/05,E,8405
10/11/05,E,3114
8/22/05,E,1438
7/3/05,E,8042
5/14/05,E,9414
10/10/05,E,9820
8/21/05,E,2579
7/2/05,E,6021
5/13/05,E,2613
10/9/05,E,9163
8/20/05,E,6896
7/1/05,E,4174
5/12/05,E,0491
10/8/05,E,5166
8/19/05,E,9301
6/30/05,E,8207
5/11/05,E,7522
10/7/05,E,8020
8/18/05,E,8534
6/29/05,E,7043
5/10/05,E,7667
10/6/05,E,9957
8/17/05,E,6563
6/28/05,E,5595
5/9/05,E,3727
10/5/05,E,4281
8/16/05,E,6040
6/27/05,E,5979
5/8/05,E,8423
10/4/05,E,4357
8/15/05,E,9834
6/26/05,E,6548
5/7/05,E,0437
10/3/05,E,5198
8/14/05,E,6796
6/25/05,E,5965
5/6/05,E,4405
10/2/05,E,7397
8/13/05,E,2919
6/24/05,E,7713
5/5/05,E,4650
10/1/05,E,0179
8/12/05,E,8024
6/23/05,E,9449
5/4/05,E,3816
9/30/05,E,8538
8/11/05,E,5191
6/22/05,E,5478
5/3/05,E,6282
9/29/05,E,3596
8/10/05,E,5556
6/21/05,E,3276
5/2/05,E,7886
9/28/05,E,2171
8/9/05,E,5684
6/20/05,E,5355
5/1/05,E,6423
9/27/05,E,1394
8/8/05,E,8027
6/19/05,E,4106
4/30/05,E,4279
9/26/05,E,2725
8/7/05,E,5042
6/18/05,E,7773
4/29/05,E,9553
9/25/05,E,2186
8/6/05,E,3625
6/17/05,E,1109
4/28/05,E,9860
9/24/05,E,3159
8/5/05,E,5269
6/16/05,E,6663
4/27/05,E,6684
9/23/05,E,7985
8/4/05,E,1110
6/15/05,E,4330
4/26/05,E,8472
9/22/05,E,0450
8/3/05,E,5294
6/14/05,E,2435
4/25/05,E,4354
9/21/05,E,4272
8/2/05,E,6959
6/13/05,E,7563
4/24/05,E,2745
9/20/05,E,3877
8/1/05,E,4298
6/12/05,E,4696
4/23/05,E,3209
9/19/05,E,8828
7/31/05,E,0514
6/11/05,E,6965
4/22/05,E,5549
9/18/05,E,2179
7/30/05,E,8968
6/10/05,E,6775
4/21/05,E,3489
9/17/05,E,3237
7/29/05,E,1371
6/9/05,E,0444
4/20/05,E,2770
9/16/05,E,6652
7/28/05,E,5459
6/8/05,E,9670
4/19/05,E,8786
9/15/05,E,5228
7/27/05,E,0600
6/7/05,E,5093
4/18/05,E,0175
9/14/05,E,5240
7/26/05,E,2020
6/6/05,E,1624
4/17/05,E,2377
9/13/05,E,3400
7/25/05,E,6007
6/5/05,E,6566
4/16/05,E,1828
9/12/05,E,6218
7/24/05,E,4067
6/4/05,E,2128
4/15/05,E,0182
9/11/05,E,3202
7/23/05,E,4818
6/3/05,E,9460
4/14/05,E,1399
9/10/05,E,3702
7/22/05,E,5945
6/2/05,E,0285
4/13/05,E,8730
4/12/05,E,5250
2/21/05,E,3588
1/2/05,E,7687
11/13/04,E,9307
4/11/05,E,7135
2/20/05,E,2131
1/1/05,E,5715
11/12/04,E,3534
4/10/05,E,7461
2/19/05,E,5839
12/31/04,E,9800
11/11/04,E,3211
4/9/05,E,0321
2/18/05,E,4091
12/30/04,E,8039
11/10/04,E,1593
4/8/05,E,9117
2/17/05,E,6617
12/29/04,E,5521
11/9/04,E,4985
4/7/05,E,9300
2/16/05,E,2825
12/28/04,E,0167
11/8/04,E,6706
4/6/05,E,0810
2/15/05,E,6007
12/27/04,E,7582
11/7/04,E,7604
4/5/05,E,7005
2/14/05,E,9628
12/26/04,E,0855
11/6/04,E,8952
4/4/05,E,7627
2/13/05,E,5094
12/25/04,E,6087
11/5/04,E,4091
4/3/05,E,5080
2/12/05,E,3790
12/24/04,E,9223
11/4/04,E,5845
4/2/05,E,5544
2/11/05,E,5173
12/23/04,E,5322
11/3/04,E,9767
4/1/05,E,0551
2/10/05,E,1948
12/22/04,E,0685
11/2/04,E,2507
3/31/05,E,7164
2/9/05,E,9111
12/21/04,E,9851
11/1/04,E,1829
3/30/05,E,7196
2/8/05,E,0316
12/20/04,E,3898
10/31/04,E,0812
3/29/05,E,2400
2/7/05,E,2381
12/19/04,E,6934
10/30/04,E,7230
3/28/05,E,5553
2/6/05,E,9272
12/18/04,E,4042
10/29/04,E,0835
3/27/05,E,0647
2/5/05,E,0970
12/17/04,E,3101
10/28/04,E,3875
3/26/05,E,2853
2/4/05,E,2121
12/16/04,E,6750
10/27/04,E,8435
3/25/05,E,7349
2/3/05,E,6708
12/15/04,E,1701
10/26/04,E,1441
3/24/05,E,5833
2/2/05,E,3840
12/14/04,E,1150
10/25/04,E,1449
3/23/05,E,8323
2/1/05,E,7002
12/13/04,E,2918
10/24/04,E,2491
3/22/05,E,0025
1/31/05,E,7513
12/12/04,E,5701
10/23/04,E,3289
3/21/05,E,8430
1/30/05,E,5144
12/11/04,E,7763
10/22/04,E,8342
3/20/05,E,9221
1/29/05,E,6556
12/10/04,E,4481
10/21/04,E,6369
3/19/05,E,3611
1/28/05,E,7819
12/9/04,E,8461
10/20/04,E,1961
3/18/05,E,3017
1/27/05,E,9745
12/8/04,E,4056
10/19/04,E,1029
3/17/05,E,7529
1/26/05,E,5432
12/7/04,E,3382
10/18/04,E,5641
3/16/05,E,3423
1/25/05,E,2011
12/6/04,E,7069
10/17/04,E,3587
3/15/05,E,2248
1/24/05,E,3459
12/5/04,E,3178
10/16/04,E,6677
3/14/05,E,1904
1/23/05,E,9433
12/4/04,E,6201
10/15/04,E,9842
3/13/05,E,6581
1/22/05,E,0966
12/3/04,E,0766
10/14/04,E,4232
3/12/05,E,7499
1/21/05,E,2352
12/2/04,E,1564
10/13/04,E,9737
3/11/05,E,7082
1/20/05,E,0844
12/1/04,E,1096
10/12/04,E,6459
3/10/05,E,0681
1/19/05,E,9209
11/30/04,E,0072
10/11/04,E,4269
3/9/05,E,1853
1/18/05,E,1892
11/29/04,E,7297
10/10/04,E,2979
3/8/05,E,3551
1/17/05,E,0923
11/28/04,E,8222
10/9/04,E,9151
3/7/05,E,3187
1/16/05,E,9563
11/27/04,E,5259
10/8/04,E,0650
3/6/05,E,3417
1/15/05,E,3432
11/26/04,E,9363
10/7/04,E,9508
3/5/05,E,9815
1/14/05,E,8610
11/25/04,E,2509
10/6/04,E,0888
3/4/05,E,8316
1/13/05,E,7521
11/24/04,E,8962
10/5/04,E,0967
3/3/05,E,1591
1/12/05,E,0743
11/23/04,E,4720
10/4/04,E,4750
3/2/05,E,8603
1/11/05,E,0375
11/22/04,E,1513
10/3/04,E,2826
3/1/05,E,0217
1/10/05,E,6885
11/21/04,E,9239
10/2/04,E,0030
2/28/05,E,2909
1/9/05,E,2735
11/20/04,E,2054
10/1/04,E,1967
2/27/05,E,5884
1/8/05,E,3098
11/19/04,E,3660
9/30/04,E,4764
2/26/05,E,4198
1/7/05,E,6442
11/18/04,E,4085
9/29/04,E,8492
2/25/05,E,5862
1/6/05,E,9272
11/17/04,E,7866
9/28/04,E,1966
2/24/05,E,3592
1/5/05,E,2545
11/16/04,E,1907
9/27/04,E,8072
2/23/05,E,9168
1/4/05,E,5567
11/15/04,E,5860
9/26/04,E,0176
2/22/05,E,5291
1/3/05,E,1517
11/14/04,E,4034
9/25/04,E,0979
9/24/04,E,3655
8/5/04,E,5468
6/16/04,E,8811
4/27/04,E,8335
9/23/04,E,4830
8/4/04,E,7648
6/15/04,E,2702
4/26/04,E,5784
9/22/04,E,8219
8/3/04,E,8555
6/14/04,E,4778
4/25/04,E,9274
9/21/04,E,8873
8/2/04,E,8464
6/13/04,E,0548
4/24/04,E,3037
9/20/04,E,7410
8/1/04,E,6410
6/12/04,E,1396
4/23/04,E,8282
9/19/04,E,7119
7/31/04,E,6241
6/11/04,E,2288
4/22/04,E,9803
9/18/04,E,5627
7/30/04,E,9310
6/10/04,E,9952
4/21/04,E,5535
9/17/04,E,1367
7/29/04,E,3335
6/9/04,E,4876
4/20/04,E,0708
9/16/04,E,2321
7/28/04,E,7163
6/8/04,E,7858
4/19/04,E,2158
9/15/04,E,5926
7/27/04,E,3998
6/7/04,E,0493
4/18/04,E,4707
9/14/04,E,4422
7/26/04,E,7315
6/6/04,E,6713
4/17/04,E,5079
9/13/04,E,4927
7/25/04,E,7795
6/5/04,E,6571
4/16/04,E,3288
9/12/04,E,3414
7/24/04,E,1408
6/4/04,E,0934
4/15/04,E,5034
9/11/04,E,2649
7/23/04,E,4133
6/3/04,E,8502
4/14/04,E,6163
9/10/04,E,1003
7/22/04,E,8701
6/2/04,E,2149
4/13/04,E,4744
9/9/04,E,0019
7/21/04,E,3836
6/1/04,E,2543
4/12/04,E,8542
9/8/04,E,5807
7/20/04,E,7888
5/31/04,E,0698
4/11/04,E,2661
9/7/04,E,8507
7/19/04,E,1297
5/30/04,E,0855
4/10/04,E,6437
9/6/04,E,4856
7/18/04,E,9838
5/29/04,E,1904
4/9/04,E,6957
9/5/04,E,0716
7/17/04,E,9230
5/28/04,E,2910
4/8/04,E,7354
9/4/04,E,9537
7/16/04,E,0265
5/27/04,E,9649
4/7/04,E,0481
9/3/04,E,3392
7/15/04,E,0118
5/26/04,E,3046
4/6/04,E,5199
9/2/04,E,7185
7/14/04,E,4877
5/25/04,E,3886
4/5/04,E,5926
9/1/04,E,1302
7/13/04,E,4633
5/24/04,E,8279
4/4/04,E,1328
8/31/04,E,0709
7/12/04,E,1136
5/23/04,E,7510
4/3/04,E,9387
8/30/04,E,4776
7/11/04,E,9645
5/22/04,E,2530
4/2/04,E,9041
8/29/04,E,4456
7/10/04,E,4205
5/21/04,E,4514
4/1/04,E,3545
8/28/04,E,2126
7/9/04,E,2696
5/20/04,E,8979
3/31/04,E,8842
8/27/04,E,7282
7/8/04,E,4158
5/19/04,E,2011
3/30/04,E,6426
8/26/04,E,1948
7/7/04,E,0209
5/18/04,E,9963
3/29/04,E,8265
8/25/04,E,2145
7/6/04,E,2424
5/17/04,E,3915
3/28/04,E,2022
8/24/04,E,2837
7/5/04,E,1176
5/16/04,E,1498
3/27/04,E,1590
8/23/04,E,4451
7/4/04,E,9105
5/15/04,E,2603
3/26/04,E,9238
8/22/04,E,7025
7/3/04,E,4373
5/14/04,E,2850
3/25/04,E,1597
8/21/04,E,9331
7/2/04,E,9523
5/13/04,E,5749
3/24/04,E,0409
8/20/04,E,1873
7/1/04,E,3127
5/12/04,E,1221
3/23/04,E,8304
8/19/04,E,7909
6/30/04,E,8082
5/11/04,E,4196
3/22/04,E,8775
8/18/04,E,6151
6/29/04,E,3884
5/10/04,E,4809
3/21/04,E,8102
8/17/04,E,9630
6/28/04,E,9295
5/9/04,E,5302
3/20/04,E,9414
8/16/04,E,2569
6/27/04,E,3697
5/8/04,E,6451
3/19/04,E,1352
8/15/04,E,2474
6/26/04,E,7279
5/7/04,E,5118
3/18/04,E,2330
8/14/04,E,3162
6/25/04,E,2831
5/6/04,E,7318
3/17/04,E,0331
8/13/04,E,7348
6/24/04,E,1927
5/5/04,E,1443
3/16/04,E,0847
8/12/04,E,2715
6/23/04,E,6858
5/4/04,E,6204
3/15/04,E,3360
8/11/04,E,8689
6/22/04,E,5978
5/3/04,E,9448
3/14/04,E,9328
8/10/04,E,2849
6/21/04,E,8837
5/2/04,E,3068
3/13/04,E,9014
8/9/04,E,7061
6/20/04,E,3635
5/1/04,E,3986
3/12/04,E,6064
8/8/04,E,4973
6/19/04,E,3802
4/30/04,E,3207
3/11/04,E,3369
8/7/04,E,4355
6/18/04,E,8310
4/29/04,E,8054
3/10/04,E,4171
8/6/04,E,8369
6/17/04,E,5436
4/28/04,E,7615
3/9/04,E,4669
3/8/04,E,7367
1/18/04,E,8347
11/29/03,E,3675
10/10/03,E,9095
3/7/04,E,9553
1/17/04,E,7727
11/28/03,E,5397
10/9/03,E,7346
3/6/04,E,2589
1/16/04,E,2419
11/27/03,E,0429
10/8/03,E,1834
3/5/04,E,9752
1/15/04,E,2987
11/26/03,E,5360
10/7/03,E,4991
3/4/04,E,8771
1/14/04,E,0827
11/25/03,E,3924
10/6/03,E,2030
3/3/04,E,0826
1/13/04,E,7990
11/24/03,E,8313
10/5/03,E,0749
3/2/04,E,9824
1/12/04,E,6819
11/23/03,E,9093
10/4/03,E,5838
3/1/04,E,9307
1/11/04,E,2187
11/22/03,E,1456
10/3/03,E,8576
2/29/04,E,3359
1/10/04,E,5053
11/21/03,E,8520
10/2/03,E,2795
2/28/04,E,8176
1/9/04,E,0678
11/20/03,E,2927
10/1/03,E,9415
2/27/04,E,6882
1/8/04,E,8406
11/19/03,E,4307
9/30/03,E,7111
2/26/04,E,3607
1/7/04,E,5167
11/18/03,E,7961
9/29/03,E,9925
2/25/04,E,1553
1/6/04,E,7374
11/17/03,E,6199
9/28/03,E,6756
2/24/04,E,5615
1/5/04,E,4442
11/16/03,E,7461
9/27/03,E,0768
2/23/04,E,0946
1/4/04,E,6265
11/15/03,E,9881
9/26/03,E,5963
2/22/04,E,3295
1/3/04,E,0598
11/14/03,E,5407
9/25/03,E,8799
2/21/04,E,7974
1/2/04,E,8122
11/13/03,E,6978
9/24/03,E,4741
2/20/04,E,7684
1/1/04,E,6080
11/12/03,E,8548
9/23/03,E,6719
2/19/04,E,8822
12/31/03,E,0226
11/11/03,E,8805
9/22/03,E,4889
2/18/04,E,1389
12/30/03,E,0653
11/10/03,E,9459
9/21/03,E,6816
2/17/04,E,5913
12/29/03,E,0201
11/9/03,E,3182
9/20/03,E,8060
2/16/04,E,0091
12/28/03,E,4893
11/8/03,E,7477
9/19/03,E,6239
2/15/04,E,9760
12/27/03,E,3127
11/7/03,E,6510
9/18/03,E,1724
2/14/04,E,4992
12/26/03,E,4446
11/6/03,E,7776
